,source,label,message_idx,author,time,text,translated text
4581,PJ chats,1,311,decoy,11:07,Just slept at my friends house.. Lol I forgot my charger at home,
4582,PJ chats,1,311,allenriley2011,11:11,Itd cool,
4583,PJ chats,1,311,decoy,11:35,:p Wruf 2day?,
4584,PJ chats,1,312,allenriley2011,13:23,Norhing really,
4585,PJ chats,1,312,decoy,13:31,Do u work?,
4586,PJ chats,1,312,allenriley2011,13:55,Yup at work right now,
4587,PJ chats,1,312,decoy,14:07,Kool.. Wut do u do,
4588,PJ chats,1,313,allenriley2011,15:05,Welder,
4589,PJ chats,1,314,allenriley2011,16:35,Lol i didnt tell u i had a kid did i,
4590,PJ chats,1,314,decoy,16:42,No.. Do u? Is it the boy in ur pix?,
4591,PJ chats,1,314,allenriley2011,16:42,Yes is that bad,
4592,PJ chats,1,314,decoy,16:43,No lol... I think he's super cute ^_^,
4593,PJ chats,1,314,allenriley2011,16:44,Thanks,
4594,PJ chats,1,314,decoy,16:57,Do u like bein a dad,
4595,PJ chats,1,314,allenriley2011,16:58,Yes he is wirh me now,
4596,PJ chats,1,314,decoy,17:13,Kool.. How old is he,
4597,PJ chats,1,314,allenriley2011,17:16,3,
4598,PJ chats,1,314,decoy,17:27,That's kool,
4599,PJ chats,1,315,decoy,21:24,Heyy,
4600,PJ chats,1,315,allenriley2011,21:40,Hey whete that booty at,
4601,PJ chats,1,315,allenriley2011,21:40,Hey whete that booty at,
4602,PJ chats,1,315,decoy,21:40,Lol.. Wut?,
4603,PJ chats,1,316,allenriley2011,22:15,I w,
4604,PJ chats,1,316,allenriley2011,22:15,A,
4605,PJ chats,1,316,allenriley2011,22:15,I waNna see urs,
4606,PJ chats,1,317,allenriley2011,1:46,I fell asleep,
4607,PJ chats,1,318,decoy,15:58,:p,
4608,PJ chats,1,318,allenriley2011,16:00,Wyd,
4609,PJ chats,1,318,decoy,16:01,Jus chillen.. U?,
4610,PJ chats,1,318,allenriley2011,16:02,Just got home wanna .....,
4611,PJ chats,1,318,allenriley2011,16:02,Hang,
4612,PJ chats,1,318,decoy,16:05,Can't I'm w my mom,
4613,PJ chats,1,318,decoy,16:06,Y wut would u wanna do ^_^,
4614,PJ chats,1,318,allenriley2011,16:06,Idk what u into,
4615,PJ chats,1,318,decoy,16:08,I'm down 4 ne thing,
4616,PJ chats,1,318,allenriley2011,16:08,I really like?,
4617,PJ chats,1,318,allenriley2011,16:09,O?,
4618,PJ chats,1,318,allenriley2011,16:17,If ur up for anythin do u really mean anything?,
4619,PJ chats,1,318,decoy,16:19,Yea Y?,
4620,PJ chats,1,318,allenriley2011,16:20,Nvm ;) i would go to jail if we did that,
4621,PJ chats,1,318,decoy,16:21,Do what,
4622,PJ chats,1,318,allenriley2011,16:22,Nothing lol we cqn watch a movie instead,
4623,PJ chats,1,318,decoy,16:23,No lol.. Wut r u talking about?,
4624,PJ chats,1,318,allenriley2011,16:24,Nothing u aint a bad girl u dont need to have sex right now ahah,
4625,PJ chats,1,318,decoy,16:25,How do u kno lol.. I had sex b4..,
4626,PJ chats,1,318,allenriley2011,16:26,Well lets go,
4627,PJ chats,1,318,allenriley2011,16:27,Haha,
4628,PJ chats,1,318,decoy,16:27,Lol u wanna 4 real?,
4629,PJ chats,1,318,allenriley2011,16:28,If ur cereal,
4630,PJ chats,1,318,allenriley2011,16:28,Forreal,
4631,PJ chats,1,318,decoy,16:28,I am.. R u?,
4632,PJ chats,1,318,decoy,16:38,?,
4633,PJ chats,1,318,allenriley2011,17:01,Yesss,
4634,PJ chats,1,318,decoy,17:11,Lol.. Hell yah,
4635,PJ chats,1,318,allenriley2011,17:25,Send a pic ;),
4636,PJ chats,1,318,allenriley2011,17:26,And when sexy,
4637,PJ chats,1,319,decoy,18:20,Aye.. Lol. Sorry,
4638,PJ chats,1,319,allenriley2011,18:22,What up bubble butt have u tried anal,
4639,PJ chats,1,319,decoy,18:25,Nope never tried it,
4640,PJ chats,1,319,allenriley2011,18:25,Me either,
4641,PJ chats,1,319,decoy,18:27,LOL!,
4642,PJ chats,1,319,decoy,18:30,Ohh on a girl.. Lol I thought u meant.. Nvm :p,
4643,PJ chats,1,319,allenriley2011,18:41,Lol maybe we should try it,
4644,PJ chats,1,319,decoy,18:47,U really want 2? I'm nervous it would hurt,
4645,PJ chats,1,319,allenriley2011,18:48,If ur fine with it wont hurt bad lol i aint gigantic down there,
4646,PJ chats,1,319,decoy,18:54,Maybe.. I still think it would hurt tho,
4647,PJ chats,1,319,allenriley2011,18:55,Lol im only 3 inches,
4648,PJ chats,1,319,allenriley2011,18:55,Around,
4649,PJ chats,1,319,decoy,18:58,Ooh ok well maybe :p,
4650,PJ chats,1,319,allenriley2011,18:59,Lmfao,
4651,PJ chats,1,319,allenriley2011,19:03,How tight are u,
4652,PJ chats,1,319,decoy,19:07,Idk I only had sex once,
4653,PJ chats,1,319,allenriley2011,19:08,Y?,
4654,PJ chats,1,319,decoy,19:10,Cause my bf broke up w me after,
4655,PJ chats,1,319,allenriley2011,19:12,Why he do that,
4656,PJ chats,1,319,decoy,19:12,Cuz he's a fricken jerk,
4657,PJ chats,1,319,allenriley2011,19:13,Im sorry sweetheart,
4658,PJ chats,1,319,decoy,19:15,I'm over it,
4659,PJ chats,1,319,allenriley2011,19:18,Well i bet your tiny af down there,
4660,PJ chats,1,319,decoy,19:29,Lol I guess,
4661,PJ chats,1,319,allenriley2011,19:32,I wanna see,
4662,PJ chats,1,319,decoy,19:37,U will,
4663,PJ chats,1,319,allenriley2011,19:42,When,
4664,PJ chats,1,319,decoy,19:52,Idk I gotta figure it out,
4665,PJ chats,1,319,allenriley2011,19:53,Pic message,
4666,PJ chats,1,320,allenriley2011,20:25,Gues not,
4667,PJ chats,1,320,decoy,20:39,Sorry I was on the phone,
4668,PJ chats,1,320,allenriley2011,20:40,Call me,
4669,PJ chats,1,320,decoy,20:42,I just got yelled at 2 get off the phone lol,
4670,PJ chats,1,320,decoy,20:43,When did u n ur sons mom break up?,
4671,PJ chats,1,320,allenriley2011,20:45,So haga,
4672,PJ chats,1,320,allenriley2011,20:46,Like 2 years agi,
4673,PJ chats,1,320,decoy,20:50,R u single now?,
4674,PJ chats,1,320,allenriley2011,20:51,Yea lol y u ask,
4675,PJ chats,1,320,decoy,21:01,Just curious :p,
4676,PJ chats,1,320,allenriley2011,21:02,Lol do u want to give me a bj,
4677,PJ chats,1,320,decoy,21:04,Lol do u want me 2?,
4678,PJ chats,1,320,allenriley2011,21:04,Yes imma choke u,
4679,PJ chats,1,320,decoy,21:06,Wut??,
4680,PJ chats,1,320,allenriley2011,21:07,Imma gag u with my big cock,
4681,PJ chats,1,320,decoy,21:12,Lol..... Ok?,
4682,PJ chats,1,320,allenriley2011,21:14,Call me,
4683,PJ chats,1,320,decoy,21:19,I will 2moro I gtg 2 bed,
4684,PJ chats,1,320,allenriley2011,21:19,Im bored would u sit on my face,
4685,PJ chats,1,320,allenriley2011,21:21,Damn'(,
4686,PJ chats,1,320,decoy,21:23,Hmu 2moro k?,
4687,PJ chats,1,320,allenriley2011,21:24,Yes masm,
4688,PJ chats,1,321,allenriley2011,18:37,Yummy lol i wanna see ur body,
4689,PJ chats,1,321,allenriley2011,18:38,Where is that?,
4690,PJ chats,1,321,allenriley2011,18:39,What abput bikini,
4691,PJ chats,1,321,decoy,18:40,I dnt have ne bikini pix lol,
4692,PJ chats,1,321,allenriley2011,18:40,Y not,
4693,PJ chats,1,321,decoy,18:41,Is that u in ur yahoo pic w then gun??,
4694,PJ chats,1,321,allenriley2011,18:41,Yea,
4695,PJ chats,1,321,decoy,18:41,Oh,
4696,PJ chats,1,321,allenriley2011,18:41,Y,
4697,PJ chats,1,321,decoy,18:41,Idk jw lol,
4698,PJ chats,1,321,decoy,18:42,Do u work 2moro,
4699,PJ chats,1,321,allenriley2011,18:42,Nope take me some pics sweetie b4 we do it,
4700,PJ chats,1,321,decoy,18:42,Y?,
4701,PJ chats,1,321,allenriley2011,18:43,Bc i wanna see what it looks like ;),
4702,PJ chats,1,321,decoy,18:44,Lol.. Idk I wanna meet u 1st so I kno ur not gonna go showing it 2 everyone,
4703,PJ chats,1,321,allenriley2011,18:44,I dont show pics to people thTs wrong,
4704,PJ chats,1,321,decoy,18:45,Well idk.. I gotta kno I can trust u 1st,
4705,PJ chats,1,321,decoy,18:45,My friends ex bf showed everyone in skool her pix,
4706,PJ chats,1,321,allenriley2011,18:46,Damn that suxks when u gonna be alone,
4707,PJ chats,1,321,decoy,18:46,Later tonight.. Y?,
4708,PJ chats,1,321,allenriley2011,18:49,I wanna hang,
4709,PJ chats,1,321,decoy,18:51,I can't 2nite,
4710,PJ chats,1,321,allenriley2011,18:52,Why not i want that booty,
4711,PJ chats,1,321,decoy,18:53,Haha I kno u do but I gotta make up some story 4 my mom that I'm sleeping at my friends house if I wanna get out of the house,
4712,PJ chats,1,321,allenriley2011,18:54,Lol well fuck,
4713,PJ chats,1,321,decoy,18:54,I kno.. my grammas already here. But I'll be able 2 get out another night 4 sure,
4714,PJ chats,1,321,decoy,18:55,I gotta go I'll bbl,
4715,PJ chats,1,322,allenriley2011,7:48,Wake up,
4716,PJ chats,1,323,decoy,9:24,Damn.. Y do u wakeup so early lol,
4717,PJ chats,1,323,allenriley2011,9:25,Isk,
4718,PJ chats,1,324,allenriley2011,11:12,U up now,
4719,PJ chats,1,324,decoy,11:22,Yup,
4720,PJ chats,1,324,allenriley2011,11:23,Wyd,
4721,PJ chats,1,324,decoy,11:24,Going out 2 eat w my gramma,
4722,PJ chats,1,324,decoy,11:24,Wrud,
4723,PJ chats,1,324,allenriley2011,11:24,Where,
4724,PJ chats,1,324,decoy,11:25,In Dothan,
4725,PJ chats,1,324,allenriley2011,11:26,At subway in hartford,
4726,PJ chats,1,324,decoy,11:30,Kook,
4727,PJ chats,1,324,decoy,11:30,Kool* lol,
4728,PJ chats,1,324,allenriley2011,11:31,Lol wyd tonight,
4729,PJ chats,1,324,decoy,11:36,Idk yet I'll let u kno,
4730,PJ chats,1,324,allenriley2011,11:37,Ik its gonna be me,
4731,PJ chats,1,324,decoy,11:42,Lol!,
4732,PJ chats,1,324,allenriley2011,11:42,If u can handle it,
4733,PJ chats,1,325,decoy,12:16,We'll c,
4734,PJ chats,1,325,allenriley2011,12:24,Haha,
4735,PJ chats,1,325,allenriley2011,12:38,Dont be scared,
4736,PJ chats,1,326,decoy,13:19,Haha I ain't,
4737,PJ chats,1,326,allenriley2011,13:19,Where u at,
4738,PJ chats,1,326,allenriley2011,13:21,U suppised to call me,
4739,PJ chats,1,326,decoy,13:41,At the mall,
4740,PJ chats,1,326,allenriley2011,13:42,Go to victoria secret and buy something,
4741,PJ chats,1,326,decoy,13:49,Like wut,
4742,PJ chats,1,326,allenriley2011,13:52,Lingerie,
4743,PJ chats,1,326,decoy,13:56,Lol 4 wutttt,
4744,PJ chats,1,326,decoy,14:20,They do have cute stuff tho..,
4745,PJ chats,1,326,allenriley2011,14:36,For mw lol i wanna see u in ur bra and panties,
4746,PJ chats,1,326,decoy,14:53,Lol I bet u do,
4747,PJ chats,1,326,allenriley2011,14:55,Well show me,
4748,PJ chats,1,326,decoy,14:57,I'm at the mall!,
4749,PJ chats,1,326,allenriley2011,14:59,Lol there is a bathroom hahahaha,
4750,PJ chats,1,326,decoy,15:04,Gross,
4751,PJ chats,1,326,allenriley2011,15:05,Im jk boo,
4752,PJ chats,1,326,decoy,15:05,So wut do u wanna do tonight if I can get out of the house,
4753,PJ chats,1,326,allenriley2011,15:07,Whatever u feel like,
4754,PJ chats,1,326,decoy,15:19,Mmk,
4755,PJ chats,1,326,allenriley2011,15:21,Ur friend can cum to jkjk,
4756,PJ chats,1,326,decoy,15:24,She has a bf,
4757,PJ chats,1,326,allenriley2011,15:25,So u sayin u wouldnt mind,
4758,PJ chats,1,326,decoy,15:26,If wut,
4759,PJ chats,1,326,allenriley2011,15:28,If she joined haga,
4760,PJ chats,1,326,decoy,15:33,2 do wut tho,
4761,PJ chats,1,326,allenriley2011,15:34,U know the wild thing,
4762,PJ chats,1,326,decoy,15:36,LOL wut is the wild thing,
4763,PJ chats,1,326,allenriley2011,15:37,Sex,
4764,PJ chats,1,326,decoy,15:40,Lol.. Idk she has a bf n I would rather it just be us 2..,
4765,PJ chats,1,326,allenriley2011,15:41,Ok thats fine i waa jw,
4766,PJ chats,1,327,decoy,16:09,Lol.. So wyd,
4767,PJ chats,1,327,allenriley2011,16:13,Trying to get my son to nap,
4768,PJ chats,1,328,allenriley2011,18:41,Wyd,
4769,PJ chats,1,328,decoy,19:01,Nm u?,
4770,PJ chats,1,328,allenriley2011,19:02,At hime bout to drink lok,
4771,PJ chats,1,328,decoy,19:06,Lol kool,
4772,PJ chats,1,328,allenriley2011,19:07,Captain morgan but if u at home ill get u instead,
4773,PJ chats,1,328,decoy,19:11,Wuts that? I'm workin on it..,
4774,PJ chats,1,328,allenriley2011,19:12,Lol idk,
4775,PJ chats,1,328,decoy,19:15,Captain Morgan?,
4776,PJ chats,1,328,allenriley2011,19:16,O its rum ;),
4777,PJ chats,1,328,decoy,19:17,Oooooh,
4778,PJ chats,1,328,allenriley2011,19:18,Yummy lol,
4779,PJ chats,1,328,decoy,19:20,Yah.. Lucky,
4780,PJ chats,1,328,allenriley2011,19:20,How am i lucky,
4781,PJ chats,1,328,allenriley2011,19:21,I bought it last weekend and havent opened it yet,
4782,PJ chats,1,328,decoy,19:28,Is it good? I never tried that b4,
4783,PJ chats,1,328,allenriley2011,19:29,Really good,
4784,PJ chats,1,329,decoy,20:33,Ughhhh my mom sux.. She's not letting me leave,
4785,PJ chats,1,329,decoy,20:33,R u having fun without me?,
4786,PJ chats,1,329,allenriley2011,20:36,Going to club lol,
4787,PJ chats,1,330,allenriley2011,11:27,Well we didnt leave till 6 this mornin i had way to much to drink i wish i stayed hone and played with u,
4788,PJ chats,1,331,decoy,12:04,Holy crap.. 6! Lol u must b tired,
4789,PJ chats,1,331,allenriley2011,12:05,Well naw lol im still alil tipsy i wanna fuck soooo badddd,
4790,PJ chats,1,331,decoy,12:15,Lol.. O rly,
4791,PJ chats,1,331,allenriley2011,12:16,Yes please,
4792,PJ chats,1,331,allenriley2011,12:17,Ill last forever,
4793,PJ chats,1,331,decoy,12:23,Haha good 2 kno!,
4794,PJ chats,1,331,allenriley2011,12:23,Hahahahahahahaha,
4795,PJ chats,1,332,allenriley2011,13:27,Wyd,
4796,PJ chats,1,332,decoy,13:37,Watching war of the worlds lol,
4797,PJ chats,1,332,allenriley2011,13:39,Lol where in hartford u stay,
4798,PJ chats,1,332,decoy,13:42,By Hardee's,
4799,PJ chats,1,332,allenriley2011,13:44,How there aint shit there,
4800,PJ chats,1,332,decoy,13:45,Uh.. Not AT hardees stupid.. Across frm there,
4801,PJ chats,1,332,decoy,13:45,On 167,
4802,PJ chats,1,332,allenriley2011,13:46,Thats the inland,
4803,PJ chats,1,332,decoy,13:47,Where r u at?,
4804,PJ chats,1,332,allenriley2011,13:48,What u mean im at home washing my dads truck,
4805,PJ chats,1,332,decoy,13:51,Ooh kool. Do u live w him?,
4806,PJ chats,1,332,allenriley2011,13:51,Mom and dad right nlw,
4807,PJ chats,1,333,allenriley2011,14:27,Goboutside,
4808,PJ chats,1,333,decoy,14:35,Wut?,
4809,PJ chats,1,333,decoy,14:51,Lol don't come by here my moms home ur gonna get me in trouble!,
4810,PJ chats,1,333,allenriley2011,15:06,No i was gonna ride by lol im home how,
4811,PJ chats,1,333,allenriley2011,15:08,I wasnt gonna stop i aint i dumbass,
4812,PJ chats,1,333,decoy,15:18,Lol sheesh! I got worried,
4813,PJ chats,1,333,allenriley2011,15:21,Will u walk out around 430 so i can see ya lol i wave way or anythinh haga,
4814,PJ chats,1,333,decoy,15:26,Can't we're just about 2 leave 4 Dothan to go 2 my grammas 4 dinner,
4815,PJ chats,1,333,decoy,15:27,Lol I promise we're gonna hang out soon.. my mom goes back 2 work 2moro n I'll b able to get away from her :p,
4816,PJ chats,1,333,allenriley2011,15:29,I work 630 to 3,
4817,PJ chats,1,333,allenriley2011,15:30,Im starting to feel drunk again or just super tired,
4818,PJ chats,1,333,decoy,15:31,What kinda car do u have?,
4819,PJ chats,1,333,decoy,15:32,Lol yea I bet.. U should go take a nap lol,
4820,PJ chats,1,333,allenriley2011,15:32,Get on yahoo illsend pic,
4821,PJ chats,1,333,decoy,15:33,Ok real quick cuz I'm about to leave w my mom..,
4822,PJ chats,1,333,allenriley2011,15:35,I gotta go to church,
4823,PJ chats,1,333,decoy,15:35,Dang that's ur car?? Super nice!,
4824,PJ chats,1,333,decoy,15:36,Oh ok.. Well I gtg 2 we're in the car now,
4825,PJ chats,1,333,allenriley2011,15:36,Yup my baby lol play fair ill let you drive it,
4826,PJ chats,1,333,allenriley2011,15:39,Nooooo,
4827,PJ chats,1,333,decoy,15:41,Shhh! Ur gonna get me busted,
4828,PJ chats,1,334,allenriley2011,19:18,Yo,
4829,PJ chats,1,334,decoy,19:29,Hai,
4830,PJ chats,1,334,allenriley2011,19:31,Wyd,
4831,PJ chats,1,334,decoy,19:32,Still at my grammas... Ughhhh so boring I wanna leave,
4832,PJ chats,1,334,allenriley2011,19:33,Damn i wanna talk on phone,
4833,PJ chats,1,334,decoy,19:36,I kno I wanna talk 2 u 2,
4834,PJ chats,1,334,allenriley2011,19:37,Call,
4835,PJ chats,1,334,decoy,19:48,I'll try when I get home ok,
4836,PJ chats,1,334,allenriley2011,19:49,Wheb,
4837,PJ chats,1,334,decoy,19:57,Idk when we are gonna get home? Wat time u gonna b up til,
4838,PJ chats,1,334,allenriley2011,19:58,With u up all night:-),
4839,PJ chats,1,334,decoy,19:58,Lol I wish,
4840,PJ chats,1,334,allenriley2011,19:59,I will,
4841,PJ chats,1,334,decoy,20:00,U will wuttt,
4842,PJ chats,1,334,allenriley2011,20:01,Be up all nigh,
4843,PJ chats,1,334,decoy,20:06,Aren't u tired from last night?,
4844,PJ chats,1,334,decoy,20:06,Lol I'd b sleeping all day if I stayed up til 6,
4845,PJ chats,1,334,allenriley2011,20:07,Naw im a big dog,
4846,PJ chats,1,334,allenriley2011,20:08,Lol hurry up,
4847,PJ chats,1,334,decoy,20:17,Lol I'm not the one driving,
4848,PJ chats,1,334,decoy,20:20,So can we hang out one day after u get off work?,
4849,PJ chats,1,334,allenriley2011,20:23,Yesss,
4850,PJ chats,1,334,decoy,20:24,Sweet.. I'm gonna have to come up w a plan 2 tell my mom.,
4851,PJ chats,1,334,allenriley2011,20:24,Do u,
4852,PJ chats,1,334,decoy,20:24,Yah!,
4853,PJ chats,1,334,allenriley2011,20:25,Lol,
4854,PJ chats,1,334,decoy,20:26,Oh n when we hang out don't make fun of me cuz I don't have an accent k,
4855,PJ chats,1,334,decoy,20:27,Lol.. We moved here from IL 2 years ago n ppl at skool think it's so funny that I don't have an accent,
4856,PJ chats,1,334,allenriley2011,20:27,Lol i wont,
4857,PJ chats,1,334,allenriley2011,20:37,Lol well i do and i dont like country music,
4858,PJ chats,1,334,decoy,20:38,Lol I don't either! Wut do u listen to,
4859,PJ chats,1,334,allenriley2011,20:41,Rock rap im a drummer in a band,
4860,PJ chats,1,334,decoy,20:42,Really? Wut kinda band,
4861,PJ chats,1,334,decoy,20:42,We're leaving now I'll text u when we get home,
4862,PJ chats,1,334,allenriley2011,20:43,Rock band,
4863,PJ chats,1,335,allenriley2011,21:14,U sound so innocent,
4864,PJ chats,1,335,decoy,21:16,Lol no way,
4865,PJ chats,1,335,allenriley2011,21:19,Yes hen u gonna send some sexier pics;) ill send u a few,
4866,PJ chats,1,335,decoy,21:25,Hahah oh yea?,
4867,PJ chats,1,335,allenriley2011,21:26,Yes will u,
4868,PJ chats,1,335,decoy,21:27,Hahah after we chill maybe,
4869,PJ chats,1,335,allenriley2011,21:28,Please just bra and panties ill send one in my boxers? Deal,
4870,PJ chats,1,335,decoy,21:28,Shit I gtg my mom is yelling at me cause I have skool 2moro.. Hmu in the morning k?,
4871,PJ chats,1,335,allenriley2011,21:28,Yes maam,
4872,PJ chats,1,335,allenriley2011,21:29,Delete these,
4873,PJ chats,1,335,decoy,21:29,I do don't worry,
4874,PJ chats,1,335,decoy,21:29,Lol nite ^_^,
4875,PJ chats,1,335,allenriley2011,21:30,Night night,
4876,PJ chats,1,336,allenriley2011,16:35,Send me a sexy pic boo,
4877,PJ chats,1,336,allenriley2011,16:36,Without those jeans,
4878,PJ chats,1,336,decoy,16:36,Lol!,
4879,PJ chats,1,336,allenriley2011,16:37,Im serious pleasw,
4880,PJ chats,1,336,allenriley2011,16:38,Thats what i was t,
4881,PJ chats,1,336,allenriley2011,16:38,Driving earlier,
4882,PJ chats,1,337,allenriley2011,8:10,Sup,
4883,PJ chats,1,337,decoy,8:32,Hi,
4884,PJ chats,1,338,allenriley2011,11:02,Working lol on lunch break,
4885,PJ chats,1,338,allenriley2011,11:07,Wyd today,
4886,PJ chats,1,338,decoy,11:08,In skool,
4887,PJ chats,1,338,allenriley2011,11:10,What time ur mom wotk,
4888,PJ chats,1,338,decoy,11:31,Wut if I told her I'm sleeping over at my friends house,
4889,PJ chats,1,339,allenriley2011,12:40,Lol but u wpuld really have to stay there,
4890,PJ chats,1,340,decoy,13:06,Oh ok,
4891,PJ chats,1,340,allenriley2011,13:22,What u wanna do,
4892,PJ chats,1,340,decoy,13:25,Wutever u wanna do ^_^,
4893,PJ chats,1,340,allenriley2011,13:26,O really ;),
4894,PJ chats,1,340,allenriley2011,13:30,U dont know what ur getting into,
4895,PJ chats,1,340,decoy,13:30,Yuuup,
4896,PJ chats,1,340,decoy,13:35,Lol I aint scurred,
4897,PJ chats,1,341,decoy,14:19,My grandma is gonna be at my house 2day n 2morrow after school.. But not on Wednesday,
4898,PJ chats,1,341,allenriley2011,14:19,Ull see the loch ness monster,
4899,PJ chats,1,341,decoy,14:19,Lol! Ur crazy,
4900,PJ chats,1,341,allenriley2011,14:25,Awesome lol so u gonna call me after school,
4901,PJ chats,1,341,decoy,14:37,I'll try I got a lot of homework already,
4902,PJ chats,1,341,allenriley2011,15:02,Ill do it for u,
4903,PJ chats,1,341,decoy,15:17,Uhh... I don't wanna fail!,
4904,PJ chats,1,341,decoy,15:17,Lol jk,
4905,PJ chats,1,341,allenriley2011,15:18,Im smart af ive graduated college,
4906,PJ chats,1,341,allenriley2011,15:21,Wyd,
4907,PJ chats,1,341,decoy,15:22,My gramma just picked me up,
4908,PJ chats,1,341,allenriley2011,15:23,Awesome im on my way home,
4909,PJ chats,1,341,decoy,15:24,Kool,
4910,PJ chats,1,341,allenriley2011,15:24,Yup be home in like 20,
4911,PJ chats,1,341,decoy,15:38,I can't c u 2day tho? My gramma is here,
4912,PJ chats,1,341,decoy,15:39,Wednesday,
4913,PJ chats,1,341,decoy,15:39,4 sure,
4914,PJ chats,1,341,allenriley2011,15:42,O ok lol so u wanna a do are deal,
4915,PJ chats,1,341,decoy,15:52,Wat,
4916,PJ chats,1,341,allenriley2011,15:54,Send me bra and panty pic i send u boxer pic,
4917,PJ chats,1,341,decoy,15:58,Lol,
4918,PJ chats,1,341,allenriley2011,15:59,Lol yes or no,
4919,PJ chats,1,341,decoy,15:59,No way I gotta meet u first 2 kno I can trust u lol,
4920,PJ chats,1,341,decoy,16:00,My friends x bf showed everyone all her pix n her mom found out n she can't even have a fone ne more lol,
4921,PJ chats,1,341,allenriley2011,16:06,Look dont put ur face in it,
4922,PJ chats,1,341,allenriley2011,16:09,Get on messanger,
4923,PJ chats,1,341,decoy,16:11,K,
4924,PJ chats,1,341,allenriley2011,16:14,;),
4925,PJ chats,1,341,decoy,16:16,It's not working?,
4926,PJ chats,1,341,allenriley2011,16:17,Whag aint workin,
4927,PJ chats,1,341,decoy,16:17,The pic.. Send it again,
4928,PJ chats,1,341,decoy,16:22,U sent me that pic already :p,
4929,PJ chats,1,341,allenriley2011,16:24,I didnt know u got it lol send me a bra and panty pic ill show u my dic,
4930,PJ chats,1,341,decoy,16:25,Nope,
4931,PJ chats,1,341,decoy,16:25,N u sent that last week dork lol,
4932,PJ chats,1,341,allenriley2011,16:26,Y not,
4933,PJ chats,1,341,allenriley2011,16:26,U scared lol just show me the booty then,
4934,PJ chats,1,341,decoy,16:28,I did already!,
4935,PJ chats,1,341,allenriley2011,16:28,Bo u didnt:*,
4936,PJ chats,1,341,decoy,16:28,K I gotta do my homework my gramma is yelling at me,
4937,PJ chats,1,341,allenriley2011,16:28,No*,
4938,PJ chats,1,341,allenriley2011,16:29,U was laying down i wanna see it standing up,
4939,PJ chats,1,341,decoy,16:31,I sent u one of me standing up quiet ur gonna get me in trouble,
4940,PJ chats,1,342,allenriley2011,17:52,Wyd,
4941,PJ chats,1,342,decoy,18:00,Eating dinner wbu,
4942,PJ chats,1,342,allenriley2011,18:06,At the inland,
4943,PJ chats,1,342,decoy,18:15,Y?,
4944,PJ chats,1,342,allenriley2011,18:17,Getting gas,
4945,PJ chats,1,343,allenriley2011,18:59,u domewprk,
4946,PJ chats,1,343,allenriley2011,19:00,U done with homewor,
4947,PJ chats,1,343,decoy,19:02,Yea almost,
4948,PJ chats,1,343,allenriley2011,19:07,Hurry up,
4949,PJ chats,1,343,decoy,19:09,Y wuts going on?,
4950,PJ chats,1,343,allenriley2011,19:14,Nothin wanna talk,
4951,PJ chats,1,343,decoy,19:17,I am talking 2 u lol,
4952,PJ chats,1,343,allenriley2011,19:19,On phone with ya innocent voice,
4953,PJ chats,1,343,decoy,19:23,I don't think I can talk on the phone tonight my gramma is super strict,
4954,PJ chats,1,343,allenriley2011,19:23,Talk real low,
4955,PJ chats,1,343,decoy,19:27,Just text me?,
4956,PJ chats,1,343,allenriley2011,19:28,Ok bubble butt wear booty shorts in the pic,
4957,PJ chats,1,343,decoy,19:29,What pic,
4958,PJ chats,1,343,allenriley2011,19:30,The one your supposed to send,
4959,PJ chats,1,343,allenriley2011,19:31,Pic of u standing up so i can see ur butt,
4960,PJ chats,1,343,decoy,19:31,Shutttt uppppp alreadyyy,
4961,PJ chats,1,343,allenriley2011,19:32,Yes maam im sorry,
4962,PJ chats,1,343,decoy,19:36,Lol god,
4963,PJ chats,1,343,decoy,19:38,I'm not fattt I promise,
4964,PJ chats,1,343,allenriley2011,19:39,I dont think your fat im a booty guy im sorry,
4965,PJ chats,1,343,decoy,19:40,Well I do have a booty ^_^,
4966,PJ chats,1,343,decoy,19:40,You'll see it soon,
4967,PJ chats,1,343,allenriley2011,19:47,I wanna see it now tho,
4968,PJ chats,1,343,allenriley2011,19:47,Lol :) ur teasing,
4969,PJ chats,1,343,allenriley2011,19:53,How was ur day,
4970,PJ chats,1,343,decoy,19:58,Kinda crappy... We got tons of homework cause last week was spring break,
4971,PJ chats,1,343,allenriley2011,20:00,Lol im glad im not in school anymore,
4972,PJ chats,1,343,decoy,20:01,I know it sux so much,
4973,PJ chats,1,343,decoy,20:01,Is ur son there 2nite?,
4974,PJ chats,1,343,allenriley2011,20:02,Yup but so does the real world and no i toom him home,
4975,PJ chats,1,343,decoy,20:04,Y does the real world suck? At least u get money..,
4976,PJ chats,1,343,allenriley2011,20:05,Yea but you bust your ass to have half ur money goes to taxes bills pile up yup suxks,
4977,PJ chats,1,343,decoy,20:07,Ugh,
4978,PJ chats,1,343,allenriley2011,20:07,What?,
4979,PJ chats,1,343,allenriley2011,20:21,Im so sleepy,
4980,PJ chats,1,343,decoy,20:24,Me 2,
4981,PJ chats,1,343,allenriley2011,20:37,Go to sleep,
4982,PJ chats,1,343,decoy,20:47,U going 2 sleep?,
4983,PJ chats,1,343,allenriley2011,20:47,Idk yet wbu?,
4984,PJ chats,1,343,decoy,20:48,Ya I think so,
4985,PJ chats,1,343,allenriley2011,20:50,Damn boring lol,
